,city,year,weekofyear,week_start_date,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,station_avg_temp_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
443,sj,1998,45,1998-11-05,0.1698,121.65,299.652857143,299.69285714299997,296.94285714299997,298.5,89.5,85.12,121.65,18.4842857143,27.4285714286,31.1,23.3,81.5,55
444,sj,1998,46,1998-11-12,0.09834286,18.07,300.00285714299997,300.05,296.42,297.9,36.1,80.91428571430001,18.07,17.8685714286,27.785714285700003,32.8,23.3,8.7,67
445,sj,1998,47,1998-11-19,0.2166143,110.03,298.67571428599996,298.657142857,296.182857143,297.3,143.4,86.2142857143,110.03,17.6271428571,26.728571428600002,30.6,23.3,71.3,84
446,sj,1998,48,1998-11-26,0.1467571,0.0,299.232857143,299.321428571,295.492857143,297.4,57.1,80.02142857140001,0.0,16.8671428571,26.5571428571,30.0,22.8,29.8,85
447,sj,1998,49,1998-12-03,0.05278571,22.35,298.301428571,298.257142857,295.172857143,296.5,115.77,83.0242857143,22.35,16.5871428571,25.6428571429,29.4,22.2,48.2,67
448,sj,1998,50,1998-12-10,0.17301429999999998,152.94,298.094285714,298.15,295.54,297.1,158.72,85.9114285714,152.94,16.9657142857,25.8142857143,28.9,22.8,97.6,73
449,sj,1998,51,1998-12-17,0.17005710000000002,16.76,299.042857143,299.1,295.032857143,297.6,10.2,78.6685714286,16.76,16.4085714286,26.0714285714,31.1,22.8,18.9,89
450,sj,1998,52,1998-12-24,0.0981875,0.0,299.282857143,299.435714286,295.215714286,298.0,12.8,78.4185714286,0.0,16.564285714300002,25.9285714286,30.0,22.2,29.7,68
451,sj,1999,53,1999-01-01,0.0981875,0.0,299.282857143,299.435714286,295.215714286,298.0,12.8,78.4185714286,0.0,16.564285714300002,25.9285714286,30.0,22.2,29.7,59
452,sj,1999,1,1999-01-08,0.16341670000000003,45.39,298.7,298.814285714,295.097142857,297.3,17.72,80.5971428571,45.39,16.4528571429,25.5714285714,28.9,22.2,16.2,56
453,sj,1999,2,1999-01-15,0.1448429,0.0,298.482857143,298.55,294.12,297.4,12.6,76.9542857143,0.0,15.4928571429,25.0714285714,28.3,20.0,20.6,77
454,sj,1999,3,1999-01-22,0.11584289999999998,47.16,297.861428571,297.971428571,294.408571429,296.1,20.62,81.31,47.16,15.7685714286,24.985714285700002,30.0,21.1,27.2,75
455,sj,1999,4,1999-01-29,0.14061429999999997,0.0,297.44285714299997,297.571428571,293.701428571,295.8,40.75,79.6714285714,0.0,15.0728571429,24.8857142857,28.3,21.1,8.6,47
456,sj,1999,5,1999-02-05,0.17392860000000002,0.0,296.772857143,296.757142857,290.955714286,294.5,14.9,70.19857142859999,0.0,12.7414285714,24.1714285714,27.8,19.4,18.0,50
457,sj,1999,6,1999-02-12,0.2092,0.0,296.668571429,296.785714286,290.552857143,295.3,4.7,68.6414285714,0.0,12.3657142857,23.4,27.8,17.8,2.9,42
458,sj,1999,7,1999-02-19,0.1876,18.66,297.218571429,297.44285714299997,292.73,295.5,18.64,76.2457142857,18.66,14.225714285699999,24.3285714286,29.4,19.4,24.8,28
459,sj,1999,8,1999-02-26,0.1325,23.9,295.93857142900004,296.114285714,290.63428571400004,293.7,8.7,72.2514285714,23.9,12.4928571429,24.0428571429,28.9,18.9,0.0,37
460,sj,1999,9,1999-03-05,0.16146670000000002,0.0,297.542857143,297.678571429,293.31142857099996,295.3,8.3,77.4271428571,0.0,14.73,25.0,29.4,20.6,40.1,37
461,sj,1999,10,1999-03-12,0.2284286,0.0,297.88285714299997,298.071428571,292.421428571,296.0,0.4,71.69142857140001,0.0,13.9357142857,24.9571428571,29.4,20.6,0.0,27
462,sj,1999,11,1999-03-19,0.2754429,5.5,297.542857143,297.8,292.76428571400004,295.8,5.5,74.80428571430001,5.5,14.2442857143,24.8857142857,31.1,20.6,8.4,12
463,sj,1999,12,1999-03-26,0.1830571,5.24,298.222857143,298.45,293.23,296.3,3.1,73.94,5.24,14.671428571400002,25.6714285714,30.6,21.1,0.0,15
464,sj,1999,13,1999-04-02,0.13705710000000002,15.91,298.30857142900004,298.414285714,294.377142857,296.1,8.9,78.91,15.91,15.7328571429,25.7428571429,30.6,21.7,7.9,22
465,sj,1999,14,1999-04-09,0.2108429,18.76,297.97571428599997,298.092857143,293.272857143,295.7,16.2,75.3885714286,18.76,14.7457142857,25.6142857143,29.4,21.1,30.8,8
466,sj,1999,15,1999-04-16,0.09751429,75.59,297.481428571,297.642857143,292.405714286,295.2,12.76,73.6414285714,75.59,13.9742857143,25.3857142857,30.0,21.1,19.8,15
467,sj,1999,16,1999-04-23,0.1153857,0.0,299.254285714,299.457142857,294.52428571400003,296.7,2.0,75.39,0.0,15.8685714286,26.9142857143,32.2,22.8,9.2,17
468,sj,1999,17,1999-04-30,0.1375,10.2,299.035714286,299.15,294.201428571,297.2,5.35,74.7985714286,10.2,15.5614285714,26.6857142857,31.7,22.2,4.1,10
469,sj,1999,18,1999-05-07,0.1899429,88.2,299.43142857099997,299.5,295.41571428599997,298.0,13.3,78.6828571429,88.2,16.7957142857,28.228571428600002,33.9,22.2,0.5,9
470,sj,1999,19,1999-05-14,0.08112,46.5,299.098571429,299.12142857099997,294.57285714299996,297.2,14.28,76.30857142859999,46.5,15.9671428571,26.9571428571,32.8,21.7,73.1,11
471,sj,1999,20,1999-05-21,0.1691571,33.82,299.775714286,299.935714286,295.268571429,297.0,22.1,76.5985714286,33.82,16.6514285714,27.8285714286,33.3,23.3,14.3,20
472,sj,1999,21,1999-05-28,0.1713286,15.26,300.052857143,300.164285714,296.214285714,298.6,18.64,79.7171428571,15.26,17.6385714286,28.3857142857,33.3,24.4,8.2,13
473,sj,1999,22,1999-06-04,0.09056667,2.16,300.587142857,300.671428571,296.23571428599996,298.4,6.6,77.3714285714,2.16,17.6442857143,28.4142857143,33.3,23.9,5.9,11
474,sj,1999,23,1999-06-11,0.08013333,100.35,300.025714286,299.978571429,296.43,298.3,24.8,80.7542857143,100.35,17.8542857143,27.9142857143,33.9,22.8,56.8,16
475,sj,1999,24,1999-06-18,0.09545,115.14,300.351428571,300.37857142900003,296.54,298.7,30.1,79.75,115.14,17.9828571429,27.7,31.7,23.9,17.6,11
476,sj,1999,25,1999-06-25,0.13685,96.93,299.36714285700003,299.314285714,296.41571428599997,297.9,81.61,83.9614285714,96.93,17.8442857143,27.214285714299997,31.1,22.8,60.6,7
477,sj,1999,26,1999-07-02,0.1307143,17.32,300.148571429,300.257142857,296.622857143,298.3,25.74,81.25,17.32,18.051428571400002,28.4428571429,31.7,25.0,5.4,17
478,sj,1999,27,1999-07-09,0.1788857,73.3,299.504285714,299.535714286,295.92,297.8,55.1,80.7985714286,73.3,17.2957142857,27.4,31.1,22.8,36.6,14
479,sj,1999,28,1999-07-16,0.09766,29.53,299.79,299.835714286,296.39428571400003,297.5,58.2,81.8471428571,29.53,17.8042857143,27.271428571399998,32.8,23.3,17.5,13
480,sj,1999,29,1999-07-23,0.1935286,96.36,299.85,299.857142857,296.861428571,298.5,66.52,83.9185714286,96.36,18.3228571429,26.7,31.1,21.7,56.2,15
481,sj,1999,30,1999-07-30,0.17835710000000002,8.53,300.064285714,300.15,296.474285714,298.0,32.44,80.9685714286,8.53,17.9028571429,28.1,32.8,23.9,19.9,30
482,sj,1999,31,1999-08-06,0.16924289999999997,22.01,300.49857142900004,300.48571428599996,297.047142857,298.8,29.35,81.6728571429,22.01,18.5571428571,28.3714285714,32.8,22.8,18.8,25
483,sj,1999,32,1999-08-13,0.1689143,44.23,299.97,300.007142857,296.742857143,298.4,61.7,82.6457142857,44.23,18.2128571429,28.0857142857,31.7,23.9,26.7,40
484,sj,1999,33,1999-08-20,0.1710857,31.78,300.327142857,300.285714286,296.857142857,298.9,46.2,81.3871428571,31.78,18.3328571429,28.3714285714,31.7,25.0,10.0,44
485,sj,1999,34,1999-08-27,0.1532571,133.65,300.227142857,300.285714286,296.86,298.7,61.8,81.9985714286,133.65,18.36,27.8571428571,33.9,23.9,78.5,25
486,sj,1999,35,1999-09-03,0.1876,30.98,300.458571429,300.435714286,296.895714286,299.1,25.74,81.0028571429,30.98,18.41,28.1857142857,32.8,23.9,69.7,21
487,sj,1999,36,1999-09-10,0.0988,66.06,300.58428571400003,300.62142857099997,296.801428571,298.8,40.7,79.9657142857,66.06,18.31,28.3,31.7,25.0,32.5,48
488,sj,1999,37,1999-09-17,0.1250857,121.24,300.961428571,301.021428571,297.08428571400003,299.5,34.13,79.6971428571,121.24,18.71,28.4142857143,33.9,24.4,35.1,56
489,sj,1999,38,1999-09-24,0.1046286,44.44,300.57285714299996,300.62142857099997,296.701428571,298.3,30.4,79.39,44.44,18.2142857143,28.4571428571,32.2,24.4,31.3,60
490,sj,1999,39,1999-10-01,0.1612833,62.41,300.64428571400003,300.635714286,296.82428571400004,298.9,64.72,79.8371428571,62.41,18.345714285699998,28.714285714299997,34.4,23.9,38.9,45
491,sj,1999,40,1999-10-08,0.1405857,52.34,300.49714285700003,300.6,296.657142857,298.5,22.37,79.6742857143,52.34,18.12,28.0,32.8,23.3,16.2,55
492,sj,1999,41,1999-10-15,0.05796667,45.32,299.827142857,299.835714286,295.87142857099997,298.5,41.31,79.16,45.32,17.3042857143,27.1714285714,31.1,23.3,27.8,32
493,sj,1999,42,1999-10-22,0.037475,171.59,300.025714286,300.01428571400004,296.82,298.7,40.8,82.6571428571,171.59,18.3157142857,26.7571428571,31.1,23.9,71.5,46
494,sj,1999,43,1999-10-29,0.07245714,67.94,299.804285714,300.035714286,297.13,298.7,138.1,85.3771428571,67.94,18.7428571429,27.6714285714,32.2,23.3,58.4,61
495,sj,1999,44,1999-11-05,0.16588329999999998,4.84,299.96,299.94285714299997,296.531428571,298.0,24.52,81.6285714286,4.84,18.0142857143,27.4428571429,32.2,23.9,40.9,42
496,sj,1999,45,1999-11-12,0.08956667,20.03,299.304285714,299.37857142900003,295.87142857099997,298.0,53.27,81.4885714286,20.03,17.2985714286,26.8857142857,30.6,23.9,37.1,37
497,sj,1999,46,1999-11-19,0.03943333,83.66,298.968571429,299.078571429,296.33,298.0,104.51,85.4042857143,83.66,17.817142857100002,26.714285714299997,30.6,22.8,62.1,43
498,sj,1999,47,1999-11-26,0.08874,224.9,298.732857143,298.87857142900003,296.285714286,297.1,140.2,86.4057142857,224.9,17.87,26.6,31.7,23.3,88.9,34
499,sj,1999,48,1999-12-03,0.09898571,2.11,298.782857143,299.05714285700003,294.775714286,296.8,8.7,78.6828571429,2.11,16.2071428571,26.1,30.6,21.1,13.2,40
500,sj,1999,49,1999-12-10,0.2146,63.47,297.332857143,297.3,293.974285714,296.2,107.84,81.86428571430001,63.47,15.4157142857,24.9285714286,28.9,21.7,126.0,25
501,sj,1999,50,1999-12-17,0.07642857,0.0,297.4,297.392857143,292.161428571,296.3,8.78,72.6528571429,0.0,13.73,24.9428571429,28.3,20.6,7.6,16
502,sj,1999,51,1999-12-24,0.09908571,0.0,297.38285714299997,297.51428571400004,292.964285714,296.1,14.5,76.4971428571,0.0,14.4371428571,24.842857142899998,27.8,21.7,10.9,17
503,sj,2000,52,2000-01-01,0.08631111,40.35,298.36714285700003,298.30714285700003,293.887142857,296.4,12.34,76.3171428571,40.35,15.2571428571,25.471428571399997,29.4,21.1,7.9,17
504,sj,2000,1,2000-01-08,0.09583333,81.73,298.148571429,298.164285714,294.35571428599997,296.5,32.3,79.6071428571,81.73,15.722857142899999,25.1285714286,29.4,21.7,28.6,16
505,sj,2000,2,2000-01-15,0.16862860000000002,45.19,297.44142857099996,297.585714286,293.19142857099996,296.1,47.1,77.3428571429,45.19,14.6128571429,25.1142857143,28.3,21.7,12.0,23
506,sj,2000,3,2000-01-22,0.2914286,0.0,296.588571429,296.478571429,290.852857143,293.2,14.7,70.4571428571,0.0,12.61,23.6142857143,27.2,20.0,17.7,18
507,sj,2000,4,2000-01-29,0.38142,0.0,296.184285714,296.364285714,289.827142857,292.6,0.7,67.7657142857,0.0,11.9642857143,22.842857142899998,28.3,17.8,2.0,18
508,sj,2000,5,2000-02-05,0.1607,0.0,297.671428571,297.864285714,292.734285714,295.8,2.02,74.0628571429,0.0,14.212857142899999,25.1714285714,30.0,20.6,14.1,9
509,sj,2000,6,2000-02-12,0.1499286,24.19,297.67571428599996,297.9,293.27,296.3,2.6,76.5028571429,24.19,14.6528571429,24.9285714286,30.0,20.6,3.0,7
510,sj,2000,7,2000-02-19,0.08688571,0.0,297.745714286,297.978571429,293.25,296.3,3.1,76.1171428571,0.0,14.6185714286,25.2,30.0,21.1,3.8,7
511,sj,2000,8,2000-02-26,0.1469167,7.67,297.088571429,297.221428571,292.174285714,295.3,13.41,74.0642857143,7.67,13.67,24.771428571399998,28.3,20.6,3.8,4
512,sj,2000,9,2000-03-04,0.1580429,98.45,296.552857143,296.678571429,291.952857143,294.5,14.91,75.7214285714,98.45,13.5871428571,24.528571428600003,29.4,20.0,15.0,3
513,sj,2000,10,2000-03-11,0.1562286,11.48,296.202857143,296.357142857,289.642857143,294.4,1.1,66.7357142857,11.48,11.715714285699999,24.0,29.4,19.4,0.0,2
514,sj,2000,11,2000-03-18,0.0873,25.96,296.315714286,296.45,290.99857142900004,294.0,3.29,72.1428571429,25.96,12.738571428599998,25.0714285714,28.9,21.1,0.8,8
515,sj,2000,12,2000-03-25,0.1853,0.0,296.744285714,296.907142857,291.22571428599997,294.6,6.8,71.39,0.0,12.93,24.8,29.4,19.4,3.5,3
516,sj,2000,13,2000-04-01,0.2118429,2.09,296.352857143,296.607142857,290.81,293.6,5.14,71.3514285714,2.09,12.6371428571,24.4,28.9,20.0,3.1,1
517,sj,2000,14,2000-04-08,0.20428570000000001,7.23,297.817142857,297.964285714,293.63285714299997,296.0,17.9,77.7857142857,7.23,15.058571428599999,25.5857142857,30.6,21.7,13.3,1
518,sj,2000,15,2000-04-15,0.1372286,0.0,297.75285714299997,297.87142857099997,293.187142857,293.9,5.3,75.8428571429,0.0,14.65,25.971428571399997,30.6,20.6,6.3,2
519,sj,2000,16,2000-04-22,0.07655714,0.0,297.622857143,297.785714286,292.83,296.1,14.9,74.7542857143,0.0,14.271428571400001,25.8,29.4,20.6,18.6,3
520,sj,2000,17,2000-04-29,0.1837429,82.06,298.342857143,298.585714286,294.254285714,296.3,5.0,78.2442857143,82.06,15.6228571429,26.9285714286,32.2,22.2,1.3,3
521,sj,2000,18,2000-05-06,0.13345710000000002,6.13,298.648571429,298.721428571,294.138571429,297.0,3.4,76.2142857143,6.13,15.48,27.1428571429,32.2,21.7,3.6,2
522,sj,2000,19,2000-05-13,0.13438570000000002,21.53,298.32,298.44285714299997,294.26428571400004,296.6,16.35,78.3371428571,21.53,15.638571428599999,26.6428571429,30.6,22.2,7.7,0
523,sj,2000,20,2000-05-20,0.1601286,68.14,298.771428571,298.964285714,294.554285714,297.0,10.06,77.7128571429,68.14,15.918571428599998,26.6,32.2,21.1,83.3,0
524,sj,2000,21,2000-05-27,0.11267139999999999,39.45,298.778571429,299.142857143,294.86571428599996,297.0,13.8,79.1971428571,39.45,16.2371428571,26.8142857143,31.1,22.8,0.3,2
525,sj,2000,22,2000-06-03,0.13015710000000003,48.51,299.28,299.4,295.227142857,297.3,17.1,78.5371428571,48.51,16.5871428571,27.5571428571,32.2,23.3,25.6,2
526,sj,2000,23,2000-06-10,0.11884289999999999,46.02,299.624285714,299.757142857,295.667142857,297.7,10.95,79.05142857140001,46.02,17.0342857143,27.8571428571,31.7,23.3,4.8,0
527,sj,2000,24,2000-06-17,0.1521833,46.38,299.785714286,299.864285714,295.135714286,297.9,21.3,75.7485714286,46.38,16.4542857143,27.985714285700002,32.8,23.3,26.2,6
528,sj,2000,25,2000-06-24,0.2421286,45.96,299.50285714299997,299.578571429,295.94,297.5,30.64,80.8457142857,45.96,17.288571428599997,27.4285714286,31.1,23.9,15.6,3
529,sj,2000,26,2000-07-01,0.1527333,33.94,299.607142857,299.635714286,295.36714285700003,297.7,19.02,77.6171428571,33.94,16.7057142857,27.771428571399998,31.7,23.3,31.5,6
530,sj,2000,27,2000-07-08,0.06248333,7.95,300.11857142900004,300.214285714,295.87142857099997,298.6,12.7,77.6814285714,7.95,17.2385714286,27.971428571399997,31.1,24.4,27.1,2
531,sj,2000,28,2000-07-15,0.2321714,5.81,300.025714286,300.185714286,295.875714286,298.4,16.7,78.1257142857,5.81,17.2457142857,28.271428571399998,32.2,24.4,3.5,3
532,sj,2000,29,2000-07-22,0.2455143,9.53,300.164285714,300.335714286,296.078571429,297.9,23.18,78.6042857143,9.53,17.4628571429,28.528571428600003,32.8,23.3,22.7,2
533,sj,2000,30,2000-07-29,0.21897139999999998,0.0,299.908571429,300.107142857,295.961428571,298.2,19.7,79.00857142859999,0.0,17.3328571429,28.3285714286,32.8,23.9,7.9,4
534,sj,2000,31,2000-08-05,0.1106,32.67,300.034285714,300.12142857099997,296.411428571,298.0,33.7,80.7514285714,32.67,17.845714285699998,28.214285714299997,33.3,22.8,32.7,5
535,sj,2000,32,2000-08-12,0.2257571,60.71,299.924285714,299.971428571,296.564285714,298.1,60.66,82.02142857140001,60.71,18.0042857143,28.271428571399998,32.8,22.8,37.2,2
536,sj,2000,33,2000-08-19,0.2054571,8.62,300.528571429,300.55714285700003,296.635714286,298.6,27.72,79.5071428571,8.62,18.067142857100002,28.6142857143,32.8,23.9,26.9,9
537,sj,2000,34,2000-08-26,0.1828714,27.4,300.468571429,300.7,296.598571429,298.5,29.66,79.55857142859999,27.4,18.038571428599997,28.728571428600002,32.8,23.9,13.7,2
538,sj,2000,35,2000-09-02,0.19378570000000003,164.26,299.96,300.092857143,296.73571428599996,298.4,87.78,82.6757142857,164.26,18.231428571400002,27.1857142857,31.1,21.7,156.6,4
539,sj,2000,36,2000-09-09,0.21125,26.9,300.517142857,300.542857143,296.891428571,298.0,22.0,80.6785714286,26.9,18.404285714300002,27.985714285700002,31.7,23.9,16.8,8
540,sj,2000,37,2000-09-16,0.2543429,30.52,300.794285714,300.885714286,296.81142857099996,299.1,18.79,78.94857142859999,30.52,18.314285714300002,28.1857142857,33.3,22.8,9.3,6
541,sj,2000,38,2000-09-23,0.20995,50.88,300.577142857,300.778571429,296.684285714,297.8,56.4,79.58428571430001,50.88,18.1628571429,27.7571428571,31.7,23.9,18.5,3
542,sj,2000,39,2000-09-30,0.13696670000000002,42.65,299.88,299.921428571,296.597142857,298.8,42.8,82.2828571429,42.65,18.0857142857,27.528571428600003,31.1,23.9,30.6,11
543,sj,2000,40,2000-10-07,0.2687429,126.67,300.202857143,300.271428571,296.974285714,298.8,35.3,82.58571428569999,126.67,18.4914285714,27.771428571399998,32.8,23.9,16.1,14
544,sj,2000,41,2000-10-14,0.27105,8.57,300.271428571,300.23571428599996,295.737142857,298.1,15.4,76.3714285714,8.57,17.1314285714,27.8,32.8,23.3,20.1,15
545,sj,2000,42,2000-10-21,0.08204286,37.34,300.418571429,300.421428571,296.267142857,298.3,11.22,78.1814285714,37.34,17.7042857143,28.0571428571,33.3,23.9,21.8,20
546,sj,2000,43,2000-10-28,0.091525,62.57,300.018571429,299.971428571,295.72571428599997,298.0,15.3,77.4428571429,62.57,17.1171428571,27.1428571429,31.1,23.3,24.1,9
547,sj,2000,44,2000-11-04,0.11043330000000001,80.61,300.261428571,300.23571428599996,296.5,298.4,20.3,80.0071428571,80.61,17.994285714300002,27.5428571429,32.2,23.3,18.8,20
548,sj,2000,45,2000-11-11,0.04188571,77.9,299.06142857099996,299.085714286,293.638571429,295.9,28.8,72.6842857143,77.9,15.2585714286,25.8714285714,30.6,21.7,44.9,28
549,sj,2000,46,2000-11-18,0.06461429,6.3,299.187142857,299.207142857,293.448571429,295.9,2.1,70.9771428571,6.3,14.9914285714,26.3285714286,30.0,22.2,1.3,38
550,sj,2000,47,2000-11-25,0.09903333,0.0,299.92,299.857142857,294.66,297.5,7.18,72.9257142857,0.0,16.0371428571,26.8714285714,30.6,22.8,14.7,30
551,sj,2000,48,2000-12-02,0.1356667,11.07,299.61857142900004,299.635714286,295.388571429,298.0,24.8,77.6485714286,11.07,16.7542857143,26.3,29.4,22.8,30.0,30
552,sj,2000,49,2000-12-09,0.04611667,19.69,299.702857143,299.728571429,295.402857143,297.9,6.8,77.3571428571,19.69,16.7714285714,26.8142857143,31.1,22.8,6.4,23
553,sj,2000,50,2000-12-16,-0.02248571,0.0,299.27,299.37857142900003,293.88142857099996,297.5,3.99,72.2614285714,0.0,15.2528571429,25.9142857143,31.1,21.7,7.1,16
554,sj,2000,51,2000-12-23,-0.06345714,0.0,298.581428571,298.585714286,294.13285714299997,296.7,37.39,76.52571428569999,0.0,15.462857142899999,25.3857142857,28.9,21.7,63.2,22
555,sj,2001,1,2001-01-01,0.2024143,0.0,298.477142857,298.44285714299997,294.034285714,295.6,1.3,76.5057142857,0.0,15.444285714300001,25.1285714286,30.0,20.6,1.9,28
556,sj,2001,2,2001-01-08,0.16468329999999998,49.81,298.61857142900004,298.785714286,293.687142857,296.3,1.0,74.33571428569999,49.81,15.078571428599998,25.3142857143,30.6,21.1,15.2,14
557,sj,2001,3,2001-01-15,0.17968570000000003,0.0,297.828571429,297.992857143,292.405714286,295.5,1.1,71.94142857140001,0.0,13.921428571400002,25.0714285714,30.6,19.4,4.8,17
558,sj,2001,4,2001-01-22,0.22877139999999999,0.0,298.017142857,298.2,293.358571429,296.6,10.24,75.38,0.0,14.7328571429,24.9571428571,29.4,20.6,31.5,20
559,sj,2001,5,2001-01-29,0.20325710000000002,23.78,297.972857143,298.157142857,294.052857143,295.5,32.36,79.0314285714,23.78,15.378571428599999,25.2428571429,30.6,21.1,21.6,17
560,sj,2001,6,2001-02-05,0.1619714,10.73,297.877142857,297.98571428599996,292.981428571,296.1,11.2,74.3442857143,10.73,14.408571428599998,25.0,29.4,21.1,8.5,10
561,sj,2001,7,2001-02-12,0.1674286,0.0,297.934285714,298.157142857,293.377142857,296.3,22.28,75.8514285714,0.0,14.7542857143,25.342857142899998,29.4,21.1,4.8,13
562,sj,2001,8,2001-02-19,0.21045709999999998,0.0,297.817142857,298.042857143,292.668571429,296.7,3.02,73.0728571429,0.0,14.0985714286,24.7571428571,28.9,19.4,17.6,20
563,sj,2001,9,2001-02-26,0.2732833,0.0,297.152857143,297.23571428599996,292.815714286,295.5,25.89,76.9071428571,0.0,14.2657142857,24.8142857143,28.3,21.7,53.1,9
564,sj,2001,10,2001-03-05,0.2567143,6.84,297.13428571400004,297.357142857,292.055714286,294.4,0.5,73.3871428571,6.84,13.671428571400002,24.7,31.7,19.4,0.0,18
565,sj,2001,11,2001-03-12,0.19671429999999998,0.0,298.55857142900004,298.885714286,294.027142857,295.9,10.5,76.2471428571,0.0,15.3871428571,26.7,31.7,22.2,0.5,9
566,sj,2001,12,2001-03-19,0.14088570000000003,0.0,298.372857143,298.592857143,293.04571428599996,296.8,1.69,72.4428571429,0.0,14.4828571429,26.3285714286,30.6,21.7,12.7,8
567,sj,2001,13,2001-03-26,0.21781430000000002,6.11,297.69285714299997,297.87857142900003,294.167142857,295.8,21.55,80.83571428569999,6.11,15.555714285699999,26.0428571429,32.2,21.7,26.7,19
568,sj,2001,14,2001-04-02,0.16288570000000002,0.0,298.87142857099997,299.092857143,293.982857143,297.2,3.45,74.43,0.0,15.3357142857,27.0857142857,32.2,22.2,0.5,11
569,sj,2001,15,2001-04-09,0.2761833,5.2,298.112857143,298.257142857,293.785714286,296.3,23.5,77.0228571429,5.2,15.1528571429,26.271428571399998,30.6,21.7,13.0,4
570,sj,2001,16,2001-04-16,0.2161286,11.84,298.267142857,298.407142857,292.982857143,295.5,3.59,72.64,11.84,14.4171428571,26.7,32.2,22.2,8.1,6
571,sj,2001,17,2001-04-23,0.1131857,35.69,298.75142857099996,298.835714286,294.281428571,296.7,22.36,76.5814285714,35.69,15.63,27.2,33.3,22.8,20.6,6
572,sj,2001,18,2001-04-30,0.17705710000000002,19.98,298.287142857,298.3,293.68,296.0,9.03,75.7142857143,19.98,15.0614285714,26.7571428571,31.1,22.2,16.0,8
573,sj,2001,19,2001-05-07,0.06374286,59.89,299.418571429,299.5,295.36571428599996,297.4,16.8,78.5671428571,59.89,16.7714285714,27.485714285700002,32.2,22.8,64.3,13
574,sj,2001,20,2001-05-14,0.17655710000000002,77.36,299.13428571400004,299.257142857,295.85571428599997,297.3,78.1,82.35,77.36,17.268571428599998,27.8571428571,32.2,24.4,60.5,8
575,sj,2001,21,2001-05-21,0.16794289999999998,35.54,299.951428571,299.98571428599996,295.345714286,297.6,2.0,76.07,35.54,16.73,28.8285714286,33.9,23.3,7.4,8
576,sj,2001,22,2001-05-28,0.1659857,10.8,299.781428571,299.842857143,295.641428571,298.0,8.1,78.1514285714,10.8,16.9957142857,28.471428571399997,32.8,25.0,16.6,5
577,sj,2001,23,2001-06-04,0.1901,61.33,299.944285714,299.85,295.56857142900003,297.6,5.85,77.1628571429,61.33,16.9228571429,28.0714285714,32.8,23.9,6.7,16
578,sj,2001,24,2001-06-11,0.2212,21.93,300.424285714,300.4,295.888571429,298.2,7.0,76.4257142857,21.93,17.25,28.514285714299998,33.9,23.9,20.9,12
579,sj,2001,25,2001-06-18,0.1255571,63.35,299.918571429,299.864285714,295.207142857,297.4,7.02,75.4614285714,63.35,16.5628571429,27.728571428600002,31.7,23.9,2.3,11
580,sj,2001,26,2001-06-25,0.18558570000000002,37.72,300.54,300.492857143,296.24857142900004,298.5,13.37,77.6171428571,37.72,17.6357142857,28.6285714286,33.3,23.9,11.1,18
581,sj,2001,27,2001-07-02,0.1882286,85.42,300.207142857,300.278571429,296.354285714,298.1,28.1,79.5785714286,85.42,17.7457142857,28.228571428600002,32.8,24.4,16.8,10
582,sj,2001,28,2001-07-09,0.1808,21.89,300.642857143,300.664285714,296.348571429,298.2,13.5,77.5828571429,21.89,17.744285714300002,28.342857142899998,31.7,23.9,20.0,22
583,sj,2001,29,2001-07-16,0.19768570000000002,49.38,300.37142857099997,300.37142857099997,296.085714286,298.1,18.3,77.5871428571,49.38,17.474285714300002,28.1142857143,32.8,22.8,10.6,14
584,sj,2001,30,2001-07-23,0.1818,35.85,300.555714286,300.55714285700003,296.357142857,298.6,21.24,78.0614285714,35.85,17.7714285714,28.5857142857,33.9,23.9,4.5,16
585,sj,2001,31,2001-07-30,0.14394289999999998,73.2,300.398571429,300.457142857,296.364285714,298.6,50.34,78.67,73.2,17.7585714286,28.0571428571,32.2,23.3,46.0,18
586,sj,2001,32,2001-08-06,0.1882286,40.4,300.712857143,300.714285714,296.9,299.2,32.62,79.7128571429,40.4,18.3314285714,27.9285714286,32.2,23.9,49.0,27
587,sj,2001,33,2001-08-13,0.2051143,29.0,300.742857143,300.857142857,297.38,298.8,50.46,82.0871428571,29.0,18.8928571429,28.6428571429,32.2,25.6,24.3,38
588,sj,2001,34,2001-08-20,0.20221429999999999,40.3,300.791428571,300.757142857,297.227142857,298.4,62.4,81.0757142857,40.3,18.752857142899998,28.971428571399997,32.8,25.6,1.8,35
589,sj,2001,35,2001-08-27,0.20112860000000002,132.53,300.76,300.742857143,296.4,298.7,44.3,77.3471428571,132.53,17.8242857143,28.271428571399998,32.8,23.3,65.0,41
590,sj,2001,36,2001-09-03,0.2707857,68.85,300.75142857099996,300.771428571,296.73,298.9,23.4,78.8271428571,68.85,18.185714285699998,27.9,32.2,23.3,71.5,51
591,sj,2001,37,2001-09-10,0.3778571,9.73,300.805714286,300.857142857,296.452857143,297.9,14.7,77.41,9.73,17.9028571429,28.3714285714,32.2,23.9,5.6,65
